Unnamed: 0,label,text
280,diabetes,ive drinking water urinating frequently throat mouth frequently feel dry recently hunger appetite grown
281,diabetes,vision foggy appears growing worse feel exhausted worn time also severe dizziness lightheadedness occasion
282,diabetes,throat mouth dry ive also getting hungry however occasionally feel rather exhausted
283,diabetes,wound recovering slowly hand foot tingling going numb feel weak
284,diabetes,emotion change difficulty focusing time mind might cloudy hazy making challenging even simple task
285,diabetes,entire body trembling shaky ive lost ability taste smell im worn sometimes get racing heart palpitation
286,diabetes,get skin irritation rash especially skin crevice cut bruise skin also take heal
287,diabetes,frequently feel want urinate strong craving get woozy disoriented lot moreover lost vision considerably
288,diabetes,breathing problem especially im outside im suddenly flushed perspiring experience yeast infection urinary tract infection rather regularly
289,diabetes,dry cough never stop palpitation infection dont appear getting better sometimes throat hurt seems get better
290,diabetes,water intake frequency urination increased mouth throat feel dry lot hunger appetite increased recently
291,diabetes,vision blurry feel like getting worse time feel worn fatigued occasionally extreme lightheadedness vertigo well
292,diabetes,mouth throat dry additionally ive growing increasingly hungry however get periodic bout exhaustion
293,diabetes,wound healing slowly day foot hand tingling becoming numb feel really fragile
294,diabetes,emotion fluctuate hard concentrate mind foggy foggy time making difficult perform even simple chore
295,diabetes,im shaking trembling ive lost sense taste smell im exhausted occasionally get palpitation speeding heart
296,diabetes,particularly crevice skin skin rash irritation skin bruise cut take heal well
297,diabetes,regularly experience intense urge want urinate frequently feel drowsy lost ive also significantly lost vision
298,diabetes,trouble breathing especially outside start feel hot start sweat frequently urinary tract infection yeast infection
299,diabetes,constantly sneeze dry cough infection dont seem healing palpitation throat ache occasionally usually get better
